osmid,visible,changeset,tags,x,version,timestamp,y,osmid,geometry
95663419,False,0,,23.723478317260742,11,1582838385,37.98688507080078,95663419,POINT (23.72347831726074 37.98688507080078)
7248584892,False,0,,23.723678588867188,3,1616702981,37.987525939941406,7248584892,POINT (23.72367858886719 37.98752593994141)
250699973,False,0,,23.735559463500977,18,1616527724,37.983436584472656,250699973,POINT (23.73555946350098 37.98343658447266)
7878279520,False,0,,23.73772430419922,5,1647978240,37.97595977783203,7878279520,POINT (23.73772430419922 37.97595977783203)
7878315704,False,0,,23.737693786621094,2,1632079025,37.97578048706055,7878315704,POINT (23.73769378662109 37.97578048706055)
952120184,False,0,"{'button_operated': 'yes', 'crossing': 'traffic_signals', 'crossing:island': 'no', 'crossing:markings': 'zebra', 'highway': 'crossing', 'tactile_paving': 'no', 'traffic_signals:sound': 'no', 'traffic_signals:vibration': 'no'}",23.73788833618164,18,1715325817,37.9759407043457,952120184,POINT (23.73788833618164 37.9759407043457)
9714370547,False,0,,23.734426498413086,1,1651678247,37.990936279296875,9714370547,POINT (23.73442649841309 37.99093627929688)
11256819882,False,0,,23.726173400878906,1,1697094501,37.984859466552734,11256819882,POINT (23.72617340087891 37.98485946655273)
11256886099,False,0,,23.72614288330078,1,1697096140,37.98512268066406,11256886099,POINT (23.72614288330078 37.98512268066406)
11271426330,False,0,,23.727092742919922,1,1697624795,37.983211517333984,11271426330,POINT (23.72709274291992 37.98321151733398)
